Sample index	Multipacting max (uA)	Pressure max (mBar)	P transmise moy (W)	NI9205_E1	NI9205_E2	NI9205_E3	NI9205_E4	NI9205_E5	NI9205_E6	NI9205_E7	NI9205_MP1l	NI9205_MP2l	NI9205_MP3l	NI9205_MP4l	NI9205_MP5l	NI9205_MP6l	NI9205_MP7l	NI9205_Power1	NI9205_Power2	NI9205_Arc1	NI9205_Penning1	NI9205_Penning2	NI9205_Penning	NI9205_MP8l	T1	T2	T3	T4
671	10.46	0.00000008387	14.11	23.28	0.02882	0.03901	0.04019	0.02996	0.02268	0.007977	10.46	9.799	9.799	11.11	10.78	11.77	11.44	28.17	13.08	0.9283	0.00000008387	0.0000001411	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
672	9.47	0.00000008374	14.79	23.01	0.02845	0.03854	0.03963	0.02964	0.02233	0.007879	9.47	8.814	8.486	10.13	9.142	8.486	10.78	27.51	12.76	0.8938	0.00000008374	0.000000141	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
673	9.142	0.00000008342	13.45	22.74	0.02816	0.03815	0.03921	0.02928	0.02205	0.007798	9.142	8.157	8.157	9.142	8.486	8.486	9.47	27.19	13.08	0.8849	0.00000008342	0.0000001405	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
674	10.13	0.0000000836	13.16	22.44	0.02785	0.03755	0.03876	0.029	0.02177	0.007699	10.13	9.47	8.814	10.46	9.142	9.142	10.78	25.87	12.76	0.8649	0.0000000836	0.0000001405	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
675	9.799	0.00000008342	13.05	22.26	0.02768	0.03732	0.03833	0.02883	0.02162	0.007651	9.799	9.142	8.814	10.46	9.47	8.486	10.46	25.22	12.1	0.9122	0.00000008342	0.0000001404	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
676	10.78	0.00000008338	12.74	21.57	0.02699	0.03626	0.03725	0.02808	0.02098	0.007382	10.78	9.47	8.814	11.11	9.142	9.47	10.46	25.22	12.43	0.8712	0.00000008338	0.0000001405	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
677	11.44	0.0000000832	12.42	21.36	0.02673	0.03584	0.03694	0.02777	0.02078	0.007306	11.44	10.13	10.13	11.77	11.11	10.13	11.11	24.23	11.44	0.8886	0.0000000832	0.0000001402	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
678	8.814	0.00000008288	11.88	21.18	0.02649	0.03551	0.03659	0.02757	0.02059	0.007231	8.814	7.501	7.173	9.142	8.157	8.157	8.157	23.58	11.77	0.8912	0.00000008288	0.0000001399	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
679	9.47	0.00000008302	11.92	20.99	0.02625	0.03514	0.03617	0.02733	0.02043	0.007154	9.47	8.486	8.814	10.13	9.142	8.814	10.78	23.25	11.12	0.923	0.00000008302	0.0000001399	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
680	10.13	0.00000008284	12.02	21.18	0.02645	0.0356	0.03655	0.02759	0.02056	0.007242	10.13	9.142	8.157	9.47	9.142	8.486	9.47	22.92	11.12	0.8813	0.00000008284	0.0000001395	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
681	10.46	0.00000008284	11.29	21.36	0.02673	0.03588	0.03692	0.02784	0.02078	0.007315	10.46	9.47	9.142	11.11	9.799	9.47	10.78	22.59	11.12	0.8577	0.00000008284	0.0000001398	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
682	11.11	0.0000000827	11.58	21.6	0.027	0.03636	0.03747	0.02813	0.02108	0.007394	11.11	9.47	8.814	10.46	8.814	8.814	11.11	23.25	11.44	0.8961	0.0000000827	0.0000001398	0.004761	9.331	1413.08	1413.08	1413.08	1413.08
683	11.11	0.00000008266	11.58	22.24	0.02766	0.0372	0.03825	0.02874	0.02157	0.007632	11.11	10.13	8.814	10.78	9.47	8.814	10.46	23.91	11.77	0.8636	0.00000008266	0.0000001393	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
684	9.799	0.00000008266	11.77	22.43	0.02785	0.03764	0.03873	0.02893	0.02177	0.007696	9.799	9.47	9.142	11.11	9.142	9.142	10.78	24.56	12.43	0.9023	0.00000008266	0.0000001392	0.004761	9.167	1413.08	1413.08	1413.08	1413.08
685	8.157	0.00000008244	12.66	22.67	0.0281	0.03795	0.0391	0.02929	0.02199	0.007776	8.157	7.501	8.814	10.13	9.142	8.814	11.77	25.55	12.1	0.924	0.00000008244	0.0000001392	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
686	11.77	0.00000008235	13.18	23	0.02847	0.03854	0.03962	0.02965	0.02232	0.007879	11.77	10.46	10.13	11.44	10.78	10.13	9.799	25.22	12.1	0.8964	0.00000008235	0.0000001387	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
687	8.486	0.00000008217	12.97	23.31	0.02877	0.03918	0.04009	0.02995	0.02281	0.008034	8.486	8.157	8.486	10.78	9.47	8.814	12.42	25.87	12.43	0.8675	0.00000008217	0.000000139	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
688	8.157	0.00000008204	13.21	23.59	0.02916	0.03955	0.04072	0.03033	0.02289	0.008072	8.157	7.501	7.501	8.814	8.157	7.501	9.47	26.86	13.08	0.9174	0.00000008204	0.0000001385	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
689	8.814	0.00000008199	13.89	23.82	0.02949	0.04003	0.04117	0.03066	0.0232	0.008146	8.814	8.157	8.157	9.142	8.486	7.829	10.13	27.51	13.41	0.8977	0.00000008199	0.0000001383	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
690	10.46	0.00000008217	14.54	24.05	0.02969	0.04052	0.04162	0.031	0.02339	0.008228	10.46	9.47	9.47	11.11	9.47	9.47	10.78	28.17	13.41	0.9171	0.00000008217	0.0000001387	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
691	9.47	0.00000008177	14.83	24.34	0.03	0.04094	0.04208	0.03141	0.02369	0.008326	9.47	8.157	7.829	9.47	8.486	8.157	9.47	28.5	13.74	0.8643	0.00000008177	0.0000001381	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
692	11.44	0.0000000819	15.16	24.6	0.03029	0.04142	0.04257	0.03175	0.02393	0.00843	11.44	10.78	9.142	10.78	9.47	8.486	11.44	29.15	14.07	0.8754	0.0000000819	0.0000001384	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
693	11.11	0.00000008159	15.29	24.82	0.03062	0.04185	0.04294	0.03203	0.0242	0.008487	11.11	9.799	8.814	10.78	9.47	8.157	9.799	29.81	14.4	0.8987	0.00000008159	0.0000001381	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
694	8.814	0.00000008146	15.55	25.04	0.03093	0.04227	0.04351	0.03237	0.02441	0.008568	8.814	7.829	8.157	9.142	8.486	7.829	10.13	30.14	14.72	0.9184	0.00000008146	0.0000001378	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
695	9.799	0.00000008159	15.98	25.32	0.03124	0.04279	0.04393	0.03274	0.02466	0.008661	9.799	8.814	8.814	10.13	9.142	8.486	10.78	30.79	14.72	0.8925	0.00000008159	0.0000001379	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
696	10.46	0.00000008146	16.21	25.64	0.03159	0.04334	0.04445	0.03312	0.02495	0.008747	10.46	9.799	9.47	11.44	10.46	10.78	11.44	31.12	15.05	0.9444	0.00000008146	0.0000001378	0.004761	8.51	1413.08	1413.08	1413.08	1413.08
697	11.11	0.00000008142	16.24	25.89	0.03191	0.04379	0.04492	0.03343	0.02521	0.00882	11.11	10.13	9.47	10.46	9.47	8.814	11.11	31.78	15.05	0.9775	0.00000008142	0.0000001378	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
698	11.11	0.00000008115	16.99	26.18	0.0323	0.04433	0.04553	0.0339	0.02549	0.00894	11.11	10.13	9.799	11.44	10.78	10.13	9.47	32.76	15.38	0.9194	0.00000008115	0.0000001376	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
699	9.142	0.00000008102	17.22	26.38	0.03262	0.04476	0.04595	0.03416	0.02573	0.009033	9.142	7.829	7.829	9.142	8.486	8.486	8.486	33.74	16.04	0.8853	0.00000008102	0.0000001372	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
700	11.44	0.0000000812	17.52	26.69	0.03297	0.04527	0.04653	0.0345	0.02596	0.009109	11.44	9.799	9.142	10.78	9.142	8.814	11.11	34.07	15.71	0.8803	0.0000000812	0.0000001375	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
701	10.78	0.00000008111	17.65	26.91	0.03329	0.04573	0.04687	0.03489	0.02621	0.009233	10.78	9.47	9.142	11.11	10.13	9.142	9.47	34.4	16.69	0.9312	0.00000008111	0.0000001372	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
702	10.13	0.00000008107	18.21	27.2	0.03369	0.0462	0.04751	0.03532	0.02648	0.009303	10.13	9.799	9.47	10.78	9.47	9.47	10.78	35.38	17.02	0.8912	0.00000008107	0.0000001374	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
703	11.44	0.00000008098	18.49	28.24	0.03464	0.04745	0.04883	0.03624	0.02716	0.009664	11.44	10.13	10.13	11.77	11.11	10.46	10.78	36.04	17.02	0.9073	0.00000008098	0.0000001375	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
704	9.142	0.00000008076	19.6	28.41	0.03487	0.04785	0.04931	0.03652	0.0274	0.009742	9.142	7.829	7.829	9.799	8.486	8.157	10.13	37.68	18	0.9171	0.00000008076	0.0000001367	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
705	10.78	0.0000000808	20.1	28.82	0.03528	0.04852	0.04988	0.03695	0.02771	0.00987	10.78	9.799	9.47	11.11	9.47	9.799	11.11	38.34	18	0.879	0.0000000808	0.0000001371	0.004761	9.167	1413.08	1413.08	1413.08	1413.08
706	10.46	0.00000008076	20.6	29.07	0.03564	0.04902	0.05044	0.03741	0.02794	0.009965	10.46	9.799	9.47	10.78	9.142	9.47	10.78	39.65	18.33	0.8948	0.00000008076	0.0000001369	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
707	9.142	0.00000008054	20.52	29.45	0.03623	0.04975	0.05119	0.03795	0.02834	0.01008	9.142	8.486	8.157	9.142	8.486	7.501	10.13	39.97	18.99	0.8528	0.00000008054	0.0000001363	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
708	11.11	0.00000008063	22.18	29.82	0.0366	0.05026	0.05168	0.03842	0.02859	0.01021	11.11	9.799	9.47	11.11	10.13	9.47	9.799	40.96	18.99	0.8918	0.00000008063	0.0000001365	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
709	10.46	0.00000008067	22.04	30.14	0.03697	0.05081	0.05232	0.03876	0.02886	0.01032	10.46	9.142	9.142	10.78	8.814	8.814	10.78	41.94	19.64	0.8817	0.00000008067	0.0000001366	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
710	10.46	0.0000000805	22.54	30.5	0.0374	0.05139	0.05286	0.03929	0.02917	0.01045	10.46	9.47	9.142	10.46	9.142	9.47	11.11	42.6	19.97	0.8826	0.0000000805	0.0000001366	0.004761	9.167	1413.08	1413.08	1413.08	1413.08
711	9.47	0.00000008033	23.62	30.88	0.03788	0.05207	0.05354	0.03977	0.0295	0.01056	9.47	8.486	8.157	9.47	8.486	8.157	9.47	43.91	20.63	0.9362	0.00000008033	0.000000136	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
712	10.13	0.00000008041	24.17	31.19	0.03825	0.05255	0.05403	0.0402	0.02973	0.0107	10.13	9.142	9.142	10.78	9.142	9.142	10.46	44.57	20.63	0.9148	0.00000008041	0.0000001363	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
713	11.11	0.00000008024	24.26	31.5	0.03867	0.0531	0.05457	0.04073	0.03	0.01077	11.11	10.46	10.13	11.77	10.46	10.13	9.799	46.21	21.28	0.8872	0.00000008024	0.0000001363	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
714	10.46	0.00000008033	24.83	31.81	0.03908	0.05358	0.05518	0.04106	0.03029	0.01086	10.46	9.142	9.142	10.78	9.142	9.47	10.78	46.53	21.61	0.9194	0.00000008033	0.0000001363	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
715	9.142	0.00000008007	25.16	32.16	0.03943	0.05414	0.05602	0.04168	0.0306	0.01098	9.142	8.814	8.157	9.47	8.157	7.501	9.142	47.52	22.27	0.9096	0.00000008007	0.0000001359	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
716	10.46	0.00000008033	25.43	32.59	0.03998	0.0547	0.0564	0.04197	0.03103	0.01109	10.46	9.47	9.47	11.11	8.814	9.142	11.11	48.83	22.59	0.8954	0.00000008033	0.0000001362	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
717	10.46	0.00000008037	25.99	32.92	0.04052	0.05545	0.05715	0.04265	0.0313	0.01123	10.46	9.799	9.142	10.78	9.142	8.814	10.46	49.49	22.59	0.9427	0.00000008037	0.0000001363	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
718	9.47	0.00000008015	26.99	33.26	0.0409	0.05589	0.0576	0.04301	0.03164	0.01134	9.47	8.814	9.47	10.46	8.814	8.814	11.44	51.12	23.25	0.9151	0.00000008015	0.0000001361	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
719	8.486	0.00000008007	26.86	33.71	0.0414	0.05654	0.05822	0.04353	0.03196	0.01147	8.486	7.501	7.501	8.814	8.486	7.829	8.486	51.78	24.23	0.9105	0.00000008007	0.0000001358	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
720	9.47	0.00000007985	27.44	33.98	0.04168	0.05701	0.05867	0.04388	0.03223	0.01157	9.47	7.501	7.501	9.142	8.814	8.486	8.814	52.76	24.56	0.8754	0.00000007985	0.0000001356	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
721	10.46	0.00000008002	28.34	34.28	0.04223	0.05751	0.05916	0.04428	0.03261	0.01168	10.46	9.142	8.814	10.46	9.142	9.142	10.46	53.75	24.89	0.9004	0.00000008002	0.0000001361	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
722	10.46	0.00000007998	28.86	34.73	0.04262	0.05816	0.05987	0.04486	0.03305	0.01182	10.46	9.142	9.142	10.78	9.47	9.142	10.46	54.4	25.22	0.902	0.00000007998	0.0000001358	0.004761	9.167	1413.08	1413.08	1413.08	1413.08
723	9.799	0.00000007989	29.47	35.05	0.04305	0.05867	0.06037	0.04527	0.03319	0.01191	9.799	9.142	9.142	11.11	8.814	8.486	10.46	55.72	25.55	0.8879	0.00000007989	0.0000001358	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
724	11.44	0.00000007972	30.43	36.47	0.0444	0.0602	0.06212	0.04672	0.0342	0.01241	11.44	10.13	9.799	11.44	10.78	9.799	9.799	56.7	26.2	0.8925	0.00000007972	0.0000001353	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
725	9.142	0.00000007964	30.51	36.76	0.04497	0.0608	0.06264	0.0472	0.03462	0.01251	9.142	8.157	7.829	9.47	8.157	7.829	9.142	59.98	28.17	0.8702	0.00000007964	0.0000001352	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
726	9.799	0.00000008186	32.74	37.23	0.04531	0.06146	0.06324	0.04764	0.03489	0.01263	9.799	8.814	9.142	10.13	8.814	8.486	10.46	60.96	27.51	0.8846	0.00000008186	0.0000001358	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
727	8.814	0.0000002834	33.34	37.8	0.046	0.0621	0.064	0.04844	0.03542	0.01278	8.814	8.486	9.799	13.08	8.486	8.486	10.78	62.27	28.5	0.8708	0.0000002834	0.0000001621	0.004761	11.79	1413.08	1413.08	1413.08	1413.08
728	10.13	0.0000004173	33.67	38.35	0.04666	0.06294	0.06479	0.04916	0.03594	0.01295	10.13	9.47	9.142	14.72	9.799	9.142	11.11	64.24	29.48	0.8863	0.0000004173	0.0000001905	0.004761	14.42	1413.08	1413.08	1413.08	1413.08
729	11.11	0.0000004836	34.68	38.76	0.04705	0.06344	0.06518	0.04955	0.0362	0.01306	11.11	10.78	10.46	16.69	11.11	10.78	11.11	65.55	30.14	0.8948	0.0000004836	0.0000002073	0.004761	15.08	1413.08	1413.08	1413.08	1413.08
730	9.142	0.0000006321	35.95	39.27	0.04766	0.06423	0.06594	0.05006	0.03671	0.0132	9.142	8.157	8.814	16.04	8.157	8.486	8.814	67.19	30.46	0.8685	0.0000006321	0.0000002422	0.004761	17.05	1413.08	1413.08	1413.08	1413.08
731	8.486	0.0000007529	37.1	39.87	0.04819	0.0649	0.06662	0.05068	0.03716	0.01335	8.486	7.829	8.486	16.69	8.814	8.157	8.486	68.51	31.45	0.9007	0.0000007529	0.0000002726	0.004761	19.51	1413.08	1413.08	1413.08	1413.08
732	9.47	0.0000008782	37.77	40.22	0.04873	0.06547	0.06721	0.05123	0.03747	0.01345	9.47	8.157	10.13	19.32	9.142	8.157	10.13	69.82	31.45	0.9138	0.0000008782	0.0000003078	0.004761	22.3	1413.08	1413.08	1413.08	1413.08
733	10.46	0.000000981	39.1	40.57	0.04929	0.06596	0.0679	0.05162	0.03783	0.01353	10.46	9.47	11.77	21.62	10.13	10.13	11.11	71.46	32.1	0.9526	0.000000981	0.0000003294	0.004761	24.6	1413.08	1413.08	1413.08	1413.08
734	9.142	0.000001083	39.62	41.16	0.04973	0.06675	0.06836	0.05638	0.03825	0.01366	9.142	8.157	10.46	20.3	8.486	8.157	8.814	73.1	32.76	0.9289	0.000001083	0.0000003545	0.004761	25.74	1413.08	1413.08	1413.08	1413.08
735	11.11	0.000001187	40.96	41.58	0.05022	0.06745	0.06924	0.0527	0.03871	0.01381	11.11	10.78	13.41	22.93	11.44	10.46	10.78	74.08	33.09	0.8974	0.000001187	0.0000003849	0.004761	27.55	1413.08	1413.08	1413.08	1413.08
736	11.44	0.000001287	41.8	42.02	0.05081	0.06826	0.06982	0.05324	0.03916	0.01393	11.44	11.11	15.38	24.24	11.77	10.46	10.46	76.05	33.42	0.9174	0.000001287	0.0000004209	0.004761	29.68	1413.08	1413.08	1413.08	1413.08
737	10.13	0.000001379	41.84	42.52	0.05135	0.06894	0.07077	0.05384	0.03955	0.01406	10.13	9.47	15.38	23.26	9.47	9.142	10.78	77.36	34.73	0.9128	0.000001379	0.0000004624	0.004761	31.16	1413.08	1413.08	1413.08	1413.08
738	10.13	0.000001442	43.16	42.94	0.05191	0.06971	0.07148	0.05438	0.03988	0.01419	10.13	9.142	15.71	22.6	9.47	8.814	10.46	79	35.06	0.9125	0.000001442	0.0000004947	0.004761	31.32	1413.08	1413.08	1413.08	1413.08
739	8.157	0.000001487	44.22	43.42	0.05247	0.07046	0.07225	0.05496	0.04041	0.01433	8.157	7.501	15.38	21.62	9.47	8.157	11.44	80.31	35.71	0.9631	0.000001487	0.0000005264	0.004761	31.49	1413.08	1413.08	1413.08	1413.08
740	9.799	0.000001514	44.77	43.84	0.0531	0.07145	0.07323	0.05545	0.04088	0.01447	9.799	8.814	17.02	22.27	9.47	8.157	11.11	82.61	36.37	0.9204	0.000001514	0.0000005526	0.004761	32.15	1413.08	1413.08	1413.08	1413.08
741	8.157	0.000001519	46.63	44.24	0.05346	0.0719	0.07393	0.05589	0.04129	0.01456	8.157	7.173	17.02	20.3	10.13	7.829	12.42	84.57	37.35	0.9614	0.000001519	0.0000005736	0.004761	32.15	1413.08	1413.08	1413.08	1413.08
742	7.829	0.000001505	47.46	44.63	0.05408	0.07285	0.07476	0.05649	0.04175	0.01471	7.829	7.501	17.35	19.65	10.13	7.829	9.142	86.21	38.01	0.9171	0.000001505	0.0000005928	0.004761	31	1413.08	1413.08	1413.08	1413.08
743	8.157	0.000001479	48.38	45.09	0.05453	0.07346	0.07554	0.05701	0.0421	0.01482	8.157	7.829	18.01	19.32	10.13	7.829	9.47	87.2	38.66	0.943	0.000001479	0.000000607	0.004761	30.67	1413.08	1413.08	1413.08	1413.08
744	10.13	0.000001436	49	45.44	0.05512	0.0742	0.07638	0.05751	0.04259	0.01499	10.13	10.13	20.96	19.97	11.77	8.814	10.78	88.84	39.32	0.8932	0.000001436	0.0000006226	0.004761	30.5	1413.08	1413.08	1413.08	1413.08
745	9.47	0.00000135	49.79	45.95	0.05573	0.07512	0.07736	0.05822	0.04312	0.01515	9.47	9.142	20.3	17.68	11.11	7.829	10.46	91.13	40.3	0.9191	0.00000135	0.0000006328	0.004761	27.39	1413.08	1413.08	1413.08	1413.08
746	9.142	0.000001246	51.99	46.42	0.05634	0.07596	0.07835	0.05881	0.04363	0.01535	9.142	8.814	20.63	17.02	12.75	8.814	10.46	92.77	40.96	0.8941	0.000001246	0.0000006428	0.004761	27.06	1413.08	1413.08	1413.08	1413.08
747	8.814	0.000001125	52.51	46.85	0.05701	0.07705	0.07948	0.05949	0.04407	0.01553	8.814	9.47	24.24	17.35	13.74	8.814	12.42	95.07	41.94	0.9056	0.000001125	0.0000006505	0.004761	24.27	1413.08	1413.08	1413.08	1413.08
748	9.47	0.000001013	53.49	47.22	0.05756	0.07791	0.08024	0.05994	0.0446	0.01568	9.47	10.46	21.29	14.72	13.41	7.829	10.78	97.36	42.93	0.9253	0.000001013	0.0000006543	0.004761	21.31	1413.08	1413.08	1413.08	1413.08
749	9.47	0.0000008182	53.83	48.98	0.05895	0.07995	0.0824	0.06134	0.04587	0.01648	9.47	10.78	20.3	13.08	19.65	7.829	8.814	99	43.91	0.8656	0.0000008182	0.0000006477	0.004761	18.69	1413.08	1413.08	1413.08	1413.08
750	9.47	0.0000006352	54.84	49.77	0.06008	0.0813	0.08412	0.06222	0.04664	0.01674	9.47	10.78	18.99	11.77	20.96	8.157	9.799	104.2	45.88	0.9023	0.0000006352	0.0000006404	0.004761	15.9	1413.08	1413.08	1413.08	1413.08
751	8.486	0.000000549	58.5	50.36	0.06034	0.08221	0.0849	0.06277	0.04709	0.01695	8.486	11.11	17.68	10.78	21.29	8.157	8.814	107.9	47.85	0.8843	0.000000549	0.0000006335	0.004761	13.76	1413.08	1413.08	1413.08	1413.08
752	8.157	0.0000004797	60.55	50.85	0.06107	0.08339	0.08609	0.06332	0.04758	0.01709	8.157	11.77	16.69	9.799	23.59	7.829	9.799	109.5	48.5	0.9161	0.0000004797	0.0000006246	0.004761	12.45	1413.08	1413.08	1413.08	1413.08
753	11.11	0.0000004209	61.68	51.56	0.0617	0.08449	0.08705	0.06418	0.04821	0.01733	11.11	14.07	17.02	11.44	25.23	9.142	10.46	112.1	49.16	0.9394	0.0000004209	0.0000006087	0.004761	12.78	1413.08	1413.08	1413.08	1413.08
754	10.46	0.0000003933	62.24	51.91	0.06224	0.08524	0.08792	0.06477	0.04865	0.0175	10.46	15.71	17.35	11.77	27.85	11.11	10.78	115.1	50.8	0.8945	0.0000003933	0.0000005947	0.004761	11.14	1413.08	1413.08	1413.08	1413.08
755	8.486	0.0000003646	64.52	52.4	0.06289	0.08622	0.08901	0.0656	0.0492	0.01772	8.486	13.41	12.75	9.47	28.51	8.157	8.814	117.4	51.78	0.9115	0.0000003646	0.0000005686	0.004761	9.659	1413.08	1413.08	1413.08	1413.08
756	8.157	0.0000003444	65.99	52.99	0.06344	0.08695	0.08983	0.06596	0.04965	0.01782	8.157	13.41	12.1	8.814	30.15	8.157	9.142	119.7	52.44	0.9181	0.0000003444	0.000000544	0.004761	9.331	1413.08	1413.08	1413.08	1413.08
757	10.13	0.0000003228	66.43	53.46	0.0642	0.08809	0.09076	0.06681	0.0502	0.01806	10.13	18.66	14.07	10.78	32.78	8.814	11.77	121	53.42	0.9227	0.0000003228	0.0000005096	0.004761	9.659	1413.08	1413.08	1413.08	1413.08
758	9.142	0.0000003104	67.89	53.8	0.06449	0.08873	0.09148	0.06723	0.05052	0.01815	9.142	14.39	10.46	9.142	33.11	8.486	8.814	123.9	55.06	0.8872	0.0000003104	0.000000486	0.004761	8.51	1413.08	1413.08	1413.08	1413.08
759	8.157	0.0000002962	69.7	54.42	0.06508	0.08958	0.09247	0.0679	0.05101	0.01833	8.157	14.07	9.47	8.814	34.75	8.486	9.142	125.2	55.39	0.9207	0.0000002962	0.000000457	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
760	8.486	0.0000002817	70.3	55.14	0.0663	0.09112	0.09403	0.06905	0.05199	0.0186	8.486	13.74	8.157	9.142	37.04	8.157	8.814	128.5	56.37	0.8958	0.0000002817	0.0000004205	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
761	8.814	0.000000272	71.39	55.78	0.06705	0.09243	0.09493	0.06985	0.05232	0.01883	8.814	13.08	7.829	8.814	38.03	8.486	8.486	131.5	58.34	0.9181	0.000000272	0.0000003937	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
762	11.77	0.000000264	74.03	56.56	0.06793	0.09332	0.09622	0.07071	0.05305	0.01906	11.77	15.38	10.46	11.44	42.62	10.78	11.11	134.7	59.32	0.9453	0.000000264	0.0000003716	0.004761	8.51	1413.08	1413.08	1413.08	1413.08
763	10.13	0.0000002569	75.66	57.06	0.0688	0.09466	0.09745	0.07148	0.05365	0.01935	10.13	11.77	8.814	10.13	41.31	8.486	9.799	137.7	60.63	0.8872	0.0000002569	0.0000003509	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
764	9.799	0.0000002514	76.52	57.81	0.06963	0.09572	0.09866	0.07228	0.05431	0.01954	9.799	10.13	8.157	9.142	42.95	9.142	9.142	140.7	61.95	0.8941	0.0000002514	0.0000003314	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
765	10.78	0.0000002475	79.27	58.41	0.07046	0.09664	0.09984	0.07317	0.05479	0.01975	10.78	10.13	9.47	10.78	42.95	9.142	10.46	144.3	63.91	0.9204	0.0000002475	0.0000003195	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
766	10.13	0.0000002463	80.64	59.04	0.07114	0.09788	0.1006	0.07384	0.05527	0.01997	10.13	9.799	9.142	10.78	44.27	10.46	10.78	146.9	64.57	0.9227	0.0000002463	0.0000003128	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
767	10.46	0.0000002467	81.85	59.56	0.07196	0.0987	0.1017	0.07449	0.05584	0.02019	10.46	10.13	9.142	10.78	44.27	9.799	9.799	149.8	66.21	0.9266	0.0000002467	0.0000003083	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
768	10.78	0.0000002481	84.2	60.13	0.07248	0.09964	0.1028	0.07554	0.0562	0.02038	10.78	9.799	9.47	10.78	44.92	12.1	11.11	152.5	67.19	0.88	0.0000002481	0.0000003106	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
769	11.11	0.0000002488	85.91	60.78	0.0732	0.1008	0.1038	0.07602	0.05665	0.02058	11.11	10.13	9.799	11.77	44.59	12.42	10.13	155.4	67.85	0.8968	0.0000002488	0.0000003098	0.004761	8.51	1413.08	1413.08	1413.08	1413.08
770	11.77	0.0000002496	86.81	61.73	0.07414	0.102	0.105	0.07696	0.05722	0.02083	11.77	10.46	10.46	11.44	46.56	12.75	9.47	158	69.49	0.9122	0.0000002496	0.0000003113	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
771	10.46	0.0000002503	88.99	62.27	0.07518	0.1031	0.1063	0.07788	0.0579	0.02114	10.46	9.47	9.142	10.78	43.94	13.41	10.46	162	71.13	0.9312	0.0000002503	0.0000003116	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
772	10.46	0.00000025	91.09	62.97	0.07578	0.1041	0.1074	0.07882	0.05843	0.02131	10.46	9.47	9.47	10.78	42.62	12.75	11.44	164.9	72.44	0.8695	0.00000025	0.0000003116	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
